Level_[m],Interval,Group,Genus,Subgenus,Qualifier_species,Species,Motility,Motility_2,Feeding,Feeding_2,Tiering
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Harpax,,,auricola,3,1,1,1,1
5.60,a,2,Lycettia,,,lunularis,2,1,1,1,1
5.60,a,2,Lycettia,,,lunularis,2,1,1,1,1
5.60,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
5.60,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
5.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.60,a,2,Pseudolimea,,cf.,roemeri,2,1,1,1,1
5.60,a,2,Pseudolimea,,cf.,roemeri,2,1,1,1,1
5.60,a,2,Pseudolimea,,cf.,roemeri,2,1,1,1,1
5.60,a,2,Pseudolimea,,cf.,roemeri,2,1,1,1,1
5.60,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.60,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.60,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.60,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.60,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.60,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.60,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.60,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,1,Gibbirhynchia,,,micra,1,1,1,1,1
5.90,a,1,Gibbirhynchia,,,micra,1,1,1,1,1
5.90,a,1,Gibbirhynchia,,,micra,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.90,a,2,Arcomytilus,,,pectinatus,2,1,1,1,1
5.90,a,2,Arcomytilus,,,pectinatus,2,1,1,1,1
5.90,a,2,Arcomytilus,,,pectinatus,2,1,1,1,1
5.90,a,2,Camptonectes,Camptonectes,,subulatus,6,2,1,1,1
5.90,a,2,Entolium,,,corneolum,5,2,1,1,1
5.90,a,2,Entolium,,,corneolum,5,2,1,1,1
5.90,a,2,Entolium,,,corneolum,5,2,1,1,1
5.90,a,2,Entolium,,,corneolum,5,2,1,1,1
5.90,a,2,Eopecten,,,velatus,2,1,1,1,1
5.90,a,2,Grammatodon,Grammatodon,,concinnus,6,2,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.90,a,2,Harpax,,,auricola,3,1,1,1,1
5.90,a,2,Harpax,,,auricola,3,1,1,1,1
5.90,a,2,Lycettia,,,lunularis,2,1,1,1,1
5.90,a,2,Lycettia,,,lunularis,2,1,1,1,1
5.90,a,2,Parvamussium,,,pumilum,5,2,5,2,1
5.90,a,2,Parvamussium,,,pumilum,5,2,5,2,1
5.90,a,2,Plagiostoma,,,giganteum,4,1,1,1,1
5.90,a,2,Plagiostoma,,,giganteum,4,1,1,1,1
5.90,a,2,Plagiostoma,,,giganteum,4,1,1,1,1
5.90,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.90,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.90,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.90,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.90,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.90,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.90,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.90,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.90,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.90,a,3,Katosira,,,sp. A,7,2,4,2,1
5.90,a,3,Neritopsis,,,sp.,7,2,4,2,1
6.20,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
6.20,b,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
6.20,b,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
6.20,b,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
6.20,b,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
6.20,b,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
6.20,b,2,Arcomytilus,,,pectinatus,2,1,1,1,1
6.20,b,2,Arcomytilus,,,pectinatus,2,1,1,1,1
6.20,b,2,Arcomytilus,,,pectinatus,2,1,1,1,1
6.20,b,2,Bositra,,,buchi,4,1,1,1,1
6.20,b,2,Bositra,,,buchi,4,1,1,1,1
6.20,b,2,Bositra,,,buchi,4,1,1,1,1
6.20,b,2,Bositra,,,buchi,4,1,1,1,1
6.20,b,2,Bositra,,,buchi,4,1,1,1,1
6.20,b,2,Bositra,,,buchi,4,1,1,1,1
6.20,b,2,Bositra,,,buchi,4,1,1,1,1
6.20,b,2,Bositra,,,buchi,4,1,1,1,1
6.20,b,2,Eopecten,,,velatus,2,1,1,1,1
6.20,b,2,Eopecten,,,velatus,2,1,1,1,1
6.20,b,2,Eopecten,,,velatus,2,1,1,1,1
6.20,b,2,Eopecten,,,velatus,2,1,1,1,1
6.20,b,2,Grammatodon,Grammatodon,,concinnus,6,2,1,1,1
6.20,b,2,Grammatodon,Grammatodon,,concinnus,6,2,1,1,1
6.20,b,2,Grammatodon,Grammatodon,,concinnus,6,2,1,1,1
6.20,b,2,Grammatodon,Grammatodon,,concinnus,6,2,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,giganteum,4,1,1,1,1
6.20,b,2,Plagiostoma,,,punctatum,2,1,1,1,1
6.20,b,2,Pseudolimea,,,duplicata,2,1,1,1,1
6.20,b,2,Pseudolimea,,,duplicata,2,1,1,1,1
6.20,b,2,Pseudolimea,,,duplicata,2,1,1,1,1
6.20,b,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
6.20,b,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
6.20,b,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
6.20,b,3,Ampullospira,,,sp.,7,2,4,2,1
6.20,b,3,Neritopsis,,,sp.,7,2,4,2,1
6.20,b,3,Pseudomelania,,,sp.,7,2,4,2,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,arcta,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,1,Lobothyris,,,subpunctata,1,1,1,1,1
6.70,b,2,Entolium,,,corneolum,5,2,1,1,1
6.70,b,2,Entolium,,,corneolum,5,2,1,1,1
6.70,b,2,Entolium,,,corneolum,5,2,1,1,1
6.70,b,2,Entolium,,,corneolum,5,2,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
6.70,b,2,Harpax,,,spinosa,3,1,1,1,1
6.70,b,2,Harpax,,,spinosa,3,1,1,1,1
